what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1569243431981
started,bundle,org.eclipse.team.svn.core,0.7.9.I20110819-1700,"org.eclipse.team.svn.core",1569243431984
started,bundle,org.eclipse.team.svn.mylyn,0.7.9.I20110318-1700,"org.eclipse.team.svn.mylyn",1569243431985
started,bundle,org.eclipse.team.svn.ui,0.7.9.I20110819-1700,"org.eclipse.team.svn.ui",1569243431988
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1569243431990
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1569243431993
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1569243431995
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1569243431996
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1569243431998
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1569243431999
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1569243432000
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1569243432001
started,bundle,org.polarion.eclipse.team.svn.connector.svnkit16,2.2.2.I20110819-1700,"org.polarion.eclipse.team.svn.connector.svnkit16",1569243432002
os,sysinfo,,,"win32",1569243432006
arch,sysinfo,,,"x86_64",1569243432006
ws,sysinfo,,,"win32",1569243432006
locale,sysinfo,,,"es_AR",1569243432006
processors,sysinfo,,,"8",1569243432006
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1569243432006
java.runtime.version,sysinfo,,,"1.8.0_211-b12",1569243432006
java.specification.name,sysinfo,,,"Java Platform API Specification",1569243432006
java.specification.vendor,sysinfo,,,"Oracle Corporation",1569243432006
java.specification.version,sysinfo,,,"1.8",1569243432006
java.vendor,sysinfo,,,"Oracle Corporation",1569243432006
java.version,sysinfo,,,"1.8.0_211",1569243432006
