what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664246233
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664315323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664324655
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664327733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664370901
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664386149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664388781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664413159
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664421622
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664427730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664433283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664469600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664472224
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664530085
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664645464
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664647675
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664649724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568664652076
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724440512
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724482464
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724489361
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724519925
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724673691
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1568724673767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724683599
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724826991
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724827114
error,log,,,"Unable to update index for plugins-snapshots|http://artifactory.redlink.com.ar/artifactory/plugins-snapshots",1568724837986
error,log,,,"Unable to update index for plugins-releases|http://artifactory.redlink.com.ar/artifactory/plugins-releases",1568724838073
error,log,,,"Unable to update index for central|http://repo1.maven.org/maven2",1568724838103
error,log,,,"Unable to update index for central|http://artifactory.redlink.com.ar/artifactory/repo",1568724838170
error,log,,,"Unable to update index for libs-snapshots|http://artifactory.redlink.com.ar/artifactory/libs-snapshots",1568724838208
error,log,,,"Unable to update index for libs-releases|http://artifactory.redlink.com.ar/artifactory/libs-releases",1568724838262
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724841226
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.preferences",1568724841253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724853811
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724856474
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1568724856490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724856823
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724858061
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724873417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568724877161
jar,m2e.packaging,org.eclipse.m2e.core,1.0.100,"jar",1568724889782
